borough,date,hour,month,day,day_literal,year,spd,vsb,temp,dewp,slp,sd,hday,pickups,loadrank
4.0,20150505,7,5,5,1,2015,9.0,10.0,69.0,45.0,1020.7,0.0,0,254,0
4.0,20150505,8,5,5,1,2015,10.0,10.0,68.0,46.0,1020.5,0.0,0,393,0
4.0,20150505,9,5,5,1,2015,5.0,10.0,67.0,46.0,1020.8,0.0,0,348,0
4.0,20150505,10,5,5,1,2015,5.0,10.0,66.0,47.0,1021.0,0.0,0,334,0
4.0,20150505,11,5,5,1,2015,5.0,10.0,66.0,48.0,1021.4,0.0,0,290,0
4.0,20150505,12,5,5,1,2015,6.0,10.0,69.0,49.0,1022.2,0.0,0,279,0
4.0,20150505,13,5,5,1,2015,4.5,10.0,72.0,50.0,1022.7,0.0,0,270,0
4.0,20150505,14,5,5,1,2015,3.0,10.0,73.0,51.0,1022.7,0.0,0,300,0
4.0,20150505,15,5,5,1,2015,3.0,10.0,77.0,53.0,1023.1,0.0,0,364,0
4.0,20150505,16,5,5,1,2015,5.0,10.0,78.0,54.0,1023.1,0.0,0,351,0
4.0,20150505,17,5,5,1,2015,3.0,10.0,80.0,54.0,1022.6,0.0,0,365,0
4.0,20150505,18,5,5,1,2015,6.0,10.0,80.0,53.0,1022.3,0.0,0,331,0
4.0,20150505,19,5,5,1,2015,0.0,10.0,84.0,53.0,1021.5,0.0,0,370,0
4.0,20150505,20,5,5,1,2015,3.0,10.0,83.0,53.0,1021.0,0.0,0,374,0
4.0,20150505,21,5,5,1,2015,3.0,10.0,81.0,54.0,1020.5,0.0,0,389,0
4.0,20150505,22,5,5,1,2015,5.0,10.0,76.0,53.0,1020.7,0.0,0,466,0
4.0,20150505,23,5,5,1,2015,5.0,10.0,74.0,51.0,1020.8,0.0,0,395,0
4.0,20150506,0,5,6,2,2015,3.0,10.0,73.0,51.0,1021.2,0.0,0,290,0
4.0,20150506,1,5,6,2,2015,0.0,10.0,72.0,52.0,1021.4,0.0,0,167,0
4.0,20150506,2,5,6,2,2015,0.0,10.0,70.0,52.0,1021.9,0.0,0,100,0
4.0,20150506,3,5,6,2,2015,0.0,10.0,71.0,52.0,1021.8,0.0,0,53,0
4.0,20150506,4,5,6,2,2015,0.0,10.0,73.0,52.0,1021.9,0.0,0,64,0
4.0,20150506,5,5,6,2,2015,3.0,10.0,70.0,52.0,1022.5,0.0,0,88,0
4.0,20150506,6,5,6,2,2015,6.0,10.0,71.0,46.0,1022.3,0.0,0,222,0
4.0,20150506,7,5,6,2,2015,6.0,10.0,70.0,42.0,1022.4,0.0,0,264,0
4.0,20150506,8,5,6,2,2015,7.0,10.0,70.0,36.0,1022.4,0.0,0,464,0
4.0,20150506,9,5,6,2,2015,5.0,10.0,69.0,37.0,1022.7,0.0,0,373,0
4.0,20150506,10,5,6,2,2015,7.0,10.0,68.0,38.0,1023.0,0.0,0,330,0
4.0,20150506,11,5,6,2,2015,5.0,10.0,65.0,43.0,1024.5,0.0,0,310,0
4.0,20150506,12,5,6,2,2015,13.0,10.0,66.0,40.0,1025.1,0.0,0,275,0
4.0,20150506,13,5,6,2,2015,9.0,10.0,66.0,41.0,1025.6,0.0,0,262,0
4.0,20150506,14,5,6,2,2015,8.0,10.0,66.0,39.0,1026.1,0.0,0,319,0
4.0,20150506,15,5,6,2,2015,8.0,10.0,68.0,40.0,1025.8,0.0,0,328,0
4.0,20150506,16,5,6,2,2015,7.0,10.0,66.0,41.0,1025.9,0.0,0,341,0
4.0,20150506,17,5,6,2,2015,6.0,10.0,66.0,43.0,1025.2,0.0,0,326,0
4.0,20150506,18,5,6,2,2015,3.0,10.0,66.0,43.0,1025.0,0.0,0,397,0
4.0,20150506,19,5,6,2,2015,8.0,10.0,68.0,36.0,1024.7,0.0,0,391,0
4.0,20150506,20,5,6,2,2015,7.0,10.0,67.0,38.0,1024.4,0.0,0,421,0
4.0,20150506,21,5,6,2,2015,6.0,10.0,68.0,41.0,1024.0,0.0,0,441,0
4.0,20150506,22,5,6,2,2015,3.0,10.0,69.0,40.0,1023.8,0.0,0,466,0
4.0,20150506,23,5,6,2,2015,5.0,10.0,67.0,43.0,1023.4,0.0,0,408,0
4.0,20150507,0,5,7,3,2015,3.0,10.0,63.0,43.0,1023.6,0.0,0,295,0
4.0,20150507,1,5,7,3,2015,0.0,10.0,62.0,42.0,1023.7,0.0,0,144,0
4.0,20150507,2,5,7,3,2015,0.0,10.0,61.0,41.0,1024.0,0.0,0,91,0
4.0,20150507,3,5,7,3,2015,0.0,10.0,61.0,39.0,1024.0,0.0,0,48,0
4.0,20150507,4,5,7,3,2015,0.0,10.0,60.0,42.0,1024.0,0.0,0,65,0
4.0,20150507,5,5,7,3,2015,0.0,10.0,59.0,45.0,1024.0,0.0,0,107,0
4.0,20150507,6,5,7,3,2015,0.0,10.0,59.0,46.0,1023.8,0.0,0,226,0
4.0,20150507,7,5,7,3,2015,0.0,10.0,57.0,46.0,1023.0,0.0,0,288,0
4.0,20150507,8,5,7,3,2015,3.0,10.0,58.0,45.0,1022.7,0.0,0,406,0
4.0,20150507,9,5,7,3,2015,0.0,10.0,57.0,44.0,1022.6,0.0,0,358,0
4.0,20150507,10,5,7,3,2015,0.0,10.0,57.0,44.0,1022.9,0.0,0,290,0
4.0,20150507,11,5,7,3,2015,0.0,10.0,58.0,46.0,1023.2,0.0,0,328,0
4.0,20150507,12,5,7,3,2015,0.0,10.0,61.0,44.0,1023.8,0.0,0,264,0
4.0,20150507,13,5,7,3,2015,2.5,10.0,65.0,44.0,1023.6,0.0,0,281,0
4.0,20150507,14,5,7,3,2015,5.0,10.0,68.0,44.0,1023.5,0.0,0,337,0
4.0,20150507,15,5,7,3,2015,3.0,9.1,73.0,46.0,1023.2,0.0,0,384,0
4.0,20150507,16,5,7,3,2015,0.0,10.0,77.0,44.0,1022.9,0.0,0,456,0
4.0,20150507,17,5,7,3,2015,3.0,10.0,79.0,43.0,1022.3,0.0,0,421,0
4.0,20150507,18,5,7,3,2015,6.0,10.0,79.0,41.0,1021.9,0.0,0,516,0
4.0,20150507,19,5,7,3,2015,7.0,10.0,78.0,41.0,1021.6,0.0,0,564,0
4.0,20150507,20,5,7,3,2015,6.0,10.0,77.0,41.0,1021.0,0.0,0,527,0
4.0,20150507,21,5,7,3,2015,5.0,10.0,74.0,40.0,1020.8,0.0,0,555,0
4.0,20150507,22,5,7,3,2015,7.0,10.0,73.0,39.0,1020.3,0.0,0,635,0
4.0,20150507,23,5,7,3,2015,0.0,10.0,70.0,43.0,1020.3,0.0,0,457,0
4.0,20150508,0,5,8,4,2015,0.0,10.0,66.0,47.0,1020.6,0.0,0,332,0
4.0,20150508,1,5,8,4,2015,5.0,10.0,64.0,47.0,1020.7,0.0,0,155,0
4.0,20150508,2,5,8,4,2015,0.0,10.0,61.0,49.0,1021.0,0.0,0,175,0
4.0,20150508,3,5,8,4,2015,3.0,10.0,59.0,50.0,1021.1,0.0,0,127,0
4.0,20150508,4,5,8,4,2015,0.0,7.0,57.0,51.0,1021.1,0.0,0,70,0
4.0,20150508,5,5,8,4,2015,0.0,5.0,57.0,51.0,1020.9,0.0,0,125,0
4.0,20150508,6,5,8,4,2015,0.0,4.0,57.0,52.0,1020.5,0.0,0,167,0
4.0,20150508,7,5,8,4,2015,3.0,4.0,56.0,52.0,1020.4,0.0,0,289,0
4.0,20150508,8,5,8,4,2015,3.0,3.0,57.0,52.0,1020.5,0.0,0,393,0
4.0,20150508,9,5,8,4,2015,0.0,3.0,56.0,52.0,1020.3,0.0,0,356,0
4.0,20150508,10,5,8,4,2015,0.75,2.2,56.25,52.0,1020.5,0.0,0,326,0
4.0,20150508,11,5,8,4,2015,1.5,2.75,58.5,53.5,1021.1,0.0,0,310,0
4.0,20150508,12,5,8,4,2015,0.0,4.0,62.0,54.0,1021.3,0.0,0,302,0
4.0,20150508,13,5,8,4,2015,0.0,5.0,66.0,54.0,1021.4,0.0,0,285,0
4.0,20150508,14,5,8,4,2015,0.0,6.0,70.0,52.0,1021.1,0.0,0,396,0
4.0,20150508,15,5,8,4,2015,3.0,6.0,75.0,54.0,1020.7,0.0,0,401,0
4.0,20150508,16,5,8,4,2015,0.0,6.0,81.0,55.0,1020.7,0.0,0,443,0
4.0,20150508,17,5,8,4,2015,5.0,8.0,80.0,55.0,1020.6,0.0,0,496,0
4.0,20150508,18,5,8,4,2015,0.0,8.0,82.0,55.0,1020.4,0.0,0,505,0
4.0,20150508,19,5,8,4,2015,8.0,8.0,79.0,54.0,1020.1,0.0,0,451,0
4.0,20150508,20,5,8,4,2015,10.0,10.0,78.0,53.0,1019.8,0.0,0,448,0
4.0,20150508,21,5,8,4,2015,5.0,10.0,76.0,53.0,1019.9,0.0,0,501,0
4.0,20150508,22,5,8,4,2015,5.0,10.0,75.0,49.0,1020.0,0.0,0,531,0
4.0,20150508,23,5,8,4,2015,5.0,10.0,73.0,48.0,1019.9,0.0,0,559,0
4.0,20150509,0,5,9,5,2015,6.0,10.0,71.0,44.0,1020.6,0.0,0,568,0
4.0,20150509,1,5,9,5,2015,3.0,10.0,67.0,49.0,1021.3,0.0,0,401,0
4.0,20150509,2,5,9,5,2015,6.0,10.0,64.0,54.0,1022.1,0.0,0,234,0
4.0,20150509,3,5,9,5,2015,5.0,8.0,62.0,55.0,1022.6,0.0,0,176,0
4.0,20150509,4,5,9,5,2015,3.0,7.0,62.0,55.0,1023.0,0.0,0,137,0
4.0,20150509,5,5,9,5,2015,0.0,7.0,62.0,56.0,1023.1,0.0,0,118,0
4.0,20150509,6,5,9,5,2015,3.0,4.5,61.0,56.75,1023.7,0.0,0,184,0
4.0,20150509,7,5,9,5,2015,7.0,4.0,62.0,57.0,1023.7,0.0,0,185,0
4.0,20150509,8,5,9,5,2015,5.66666666666667,4.33333333333333,60.0,55.0,1024.1,0.0,0,219,0
4.0,20150509,9,5,9,5,2015,7.0,4.0,59.0,54.0,1024.6,0.0,0,301,0
4.0,20150509,10,5,9,5,2015,5.0,4.0,58.0,53.5,1024.9,0.0,0,320,0
4.0,20150509,11,5,9,5,2015,5.0,3.0,57.0,53.0,1025.4,0.0,0,347,0
4.0,20150509,12,5,9,5,2015,7.0,3.0,57.0,52.0,1025.9,0.0,0,397,0
4.0,20150509,13,5,9,5,2015,6.0,3.0,57.0,52.0,1026.1,0.0,0,394,0
4.0,20150509,14,5,9,5,2015,6.5,4.0,58.5,52.0,1026.5,0.0,0,378,0
4.0,20150509,15,5,9,5,2015,5.0,6.0,60.0,53.0,1026.7,0.0,0,409,0
4.0,20150509,16,5,9,5,2015,6.0,6.0,62.0,53.0,1026.9,0.0,0,433,0
4.0,20150509,17,5,9,5,2015,6.0,7.5,61.0,53.5,1026.3,0.0,0,425,0
4.0,20150509,18,5,9,5,2015,4.0,7.0,64.0,54.0,1025.5,0.0,0,477,0
4.0,20150509,19,5,9,5,2015,4.5,6.5,68.5,56.5,1024.7,0.0,0,411,0
4.0,20150509,20,5,9,5,2015,6.0,7.0,69.0,57.0,1024.4,0.0,0,487,0
4.0,20150509,21,5,9,5,2015,4.0,8.55,69.0,58.0,1023.9,0.0,0,440,0
4.0,20150509,22,5,9,5,2015,5.0,7.0,67.0,58.0,1023.9,0.0,0,532,0
4.0,20150509,23,5,9,5,2015,5.5,7.0,64.5,58.0,1023.6,0.0,0,524,0
4.0,20150510,0,5,10,6,2015,0.0,8.0,64.0,58.0,1024.0,0.0,1,523,0
4.0,20150510,1,5,10,6,2015,3.0,6.0,64.0,58.0,1024.5,0.0,1,341,0
4.0,20150510,2,5,10,6,2015,3.0,4.0,63.0,58.0,1024.8,0.0,1,236,0
4.0,20150510,3,5,10,6,2015,4.0,4.0,61.0,57.0,1024.3,0.0,1,195,0
4.0,20150510,4,5,10,6,2015,1.5,2.75,61.0,57.0,1024.0,0.0,1,158,0
4.0,20150510,5,5,10,6,2015,1.0,2.66666666666667,61.0,57.0,1024.0,0.0,1,130,0
4.0,20150510,6,5,10,6,2015,0.0,3.5,62.0,58.0,1023.6,0.0,1,168,0
4.0,20150510,7,5,10,6,2015,0.0,4.0,63.0,58.0,1023.3,0.0,1,150,0
4.0,20150510,8,5,10,6,2015,3.0,7.0,63.0,59.0,1023.4,0.0,1,186,0
4.0,20150510,9,5,10,6,2015,0.0,4.5,63.0,59.0,1023.3,0.0,1,188,0
4.0,20150510,10,5,10,6,2015,0.0,7.0,64.0,59.0,1023.4,0.0,1,315,0
4.0,20150510,11,5,10,6,2015,0.0,7.0,65.0,60.0,1023.6,0.0,1,346,0
4.0,20150510,12,5,10,6,2015,0.0,7.0,67.0,60.0,1023.6,0.0,1,394,0
4.0,20150510,13,5,10,6,2015,4.25,6.5,67.25,61.0,1023.9,0.0,1,430,0
4.0,20150510,14,5,10,6,2015,5.0,6.0,70.0,61.5,1023.7,0.0,1,465,0
4.0,20150510,15,5,10,6,2015,7.0,7.0,73.0,62.0,1023.4,0.0,1,557,0
4.0,20150510,16,5,10,6,2015,7.0,9.1,75.0,62.0,1022.9,0.0,1,585,0
4.0,20150510,17,5,10,6,2015,6.0,9.55,80.5,63.0,1022.3,0.0,1,599,0
4.0,20150510,18,5,10,6,2015,6.0,10.0,80.0,64.0,1022.0,0.0,1,682,0
4.0,20150510,19,5,10,6,2015,5.5,10.0,83.0,65.0,1021.2,0.0,1,567,0
4.0,20150510,20,5,10,6,2015,5.0,10.0,82.0,62.0,1020.6,0.0,1,585,0
4.0,20150510,21,5,10,6,2015,5.0,10.0,81.0,63.0,1020.3,0.0,1,674,0
4.0,20150510,22,5,10,6,2015,5.0,10.0,79.0,63.0,1019.9,0.0,1,657,0
4.0,20150510,23,5,10,6,2015,5.0,10.0,77.0,63.0,1019.8,0.0,1,694,0
4.0,20150511,0,5,11,0,2015,0.0,10.0,76.0,63.0,1019.7,0.0,0,671,0
4.0,20150511,1,5,11,0,2015,3.0,10.0,75.0,63.0,1020.0,0.0,0,312,0
4.0,20150511,2,5,11,0,2015,5.0,10.0,75.0,63.0,1020.7,0.0,0,114,0
4.0,20150511,3,5,11,0,2015,5.0,10.0,75.0,63.0,1020.5,0.0,0,61,0
4.0,20150511,4,5,11,0,2015,5.0,10.0,74.0,64.0,1020.5,0.0,0,63,0
4.0,20150511,5,5,11,0,2015,5.0,10.0,73.0,65.0,1020.6,0.0,0,92,0
4.0,20150511,6,5,11,0,2015,6.0,10.0,73.0,65.0,1020.3,0.0,0,280,0
4.0,20150511,7,5,11,0,2015,5.0,9.1,71.0,66.0,1020.4,0.0,0,392,0
4.0,20150511,8,5,11,0,2015,5.5,8.0,71.0,66.0,1020.2,0.0,0,540,0
4.0,20150511,9,5,11,0,2015,5.0,8.0,71.5,66.0,1020.0,0.0,0,485,0
4.0,20150511,10,5,11,0,2015,5.33333333333333,6.75,71.0,66.0,1019.9,0.0,0,435,0
4.0,20150511,11,5,11,0,2015,4.0,6.5,71.5,65.5,1020.0,0.0,0,367,0
4.0,20150511,12,5,11,0,2015,3.0,7.0,72.0,65.0,1020.3,0.0,0,386,0
4.0,20150511,13,5,11,0,2015,5.0,8.0,73.0,65.0,1020.5,0.0,0,403,0
4.0,20150511,14,5,11,0,2015,2.5,8.0,75.0,66.0,1020.2,0.0,0,401,0
4.0,20150511,15,5,11,0,2015,3.33333333333333,8.0,75.6666666666667,64.6666666666667,1020.0,0.0,0,437,0
4.0,20150511,16,5,11,0,2015,3.0,9.55,79.75,65.25,1019.6,0.0,0,442,0
4.0,20150511,17,5,11,0,2015,0.0,10.0,82.0,64.0,1019.0,0.0,0,411,0
4.0,20150511,18,5,11,0,2015,5.0,10.0,83.0,65.0,1018.3,0.0,0,456,0
4.0,20150511,19,5,11,0,2015,8.0,9.1,83.0,65.0,1018.0,0.0,0,408,0
4.0,20150511,20,5,11,0,2015,5.5,7.0,78.0,66.0,1017.6,0.0,0,411,0
4.0,20150511,21,5,11,0,2015,3.0,9.1,79.0,66.0,1017.0,0.0,0,357,0
4.0,20150511,22,5,11,0,2015,6.0,8.0,78.0,65.0,1016.4,0.0,0,388,0
4.0,20150511,23,5,11,0,2015,6.0,7.0,74.0,64.0,1016.0,0.0,0,342,0
4.0,20150512,0,5,12,1,2015,6.0,7.0,72.0,64.0,1016.0,0.0,0,469,0
4.0,20150512,1,5,12,1,2015,6.0,9.1,71.0,63.0,1016.5,0.0,0,463,0
4.0,20150512,2,5,12,1,2015,5.0,8.0,71.0,65.0,1016.4,0.0,0,153,0
4.0,20150512,3,5,12,1,2015,4.4,8.0,70.8,64.8,1015.5,0.0,0,50,0
4.0,20150512,4,5,12,1,2015,0.0,9.1,70.0,65.0,1014.5,0.0,0,43,0
4.0,20150512,5,5,12,1,2015,0.0,7.0,70.0,65.0,1013.4,0.0,0,103,0
4.0,20150512,6,5,12,1,2015,0.0,8.0,69.0,65.0,1012.9,0.0,0,218,0
4.0,20150512,7,5,12,1,2015,1.5,7.0,70.0,65.0,1012.2,0.0,0,237,0
4.0,20150512,8,5,12,1,2015,2.0,6.5,69.75,64.75,1012.3,0.0,0,389,0
4.0,20150512,9,5,12,1,2015,1.5,6.0,68.5,65.0,1011.7,0.0,0,379,0
4.0,20150512,10,5,12,1,2015,0.0,4.0,68.0,64.0,1011.1,0.0,0,333,0
4.0,20150512,11,5,12,1,2015,5.0,8.0,70.0,65.0,1011.3,0.0,0,289,0
4.0,20150512,12,5,12,1,2015,4.0,7.0,71.0,65.0,1011.9,0.0,0,287,0
4.0,20150512,13,5,12,1,2015,3.0,9.1,73.0,65.0,1011.8,0.0,0,260,0
4.0,20150512,14,5,12,1,2015,10.0,8.0,75.0,65.0,1011.1,0.0,0,299,0
4.0,20150512,15,5,12,1,2015,9.0,10.0,78.0,64.0,1010.6,0.0,0,318,0
4.0,20150512,16,5,12,1,2015,8.0,10.0,83.0,63.0,1010.0,0.0,0,369,0
4.0,20150512,17,5,12,1,2015,7.0,10.0,84.0,60.0,1009.4,0.0,0,413,0
4.0,20150512,18,5,12,1,2015,6.0,10.0,85.0,56.0,1008.9,0.0,0,440,0
4.0,20150512,19,5,12,1,2015,7.0,10.0,84.0,56.0,1008.6,0.0,0,448,0
4.0,20150512,20,5,12,1,2015,7.0,10.0,84.0,56.0,1008.1,0.0,0,432,0
4.0,20150512,21,5,12,1,2015,8.0,9.1,83.0,53.0,1007.6,0.0,0,465,0
4.0,20150512,22,5,12,1,2015,8.0,10.0,84.0,50.0,1007.5,0.0,0,438,0
4.0,20150512,23,5,12,1,2015,8.0,10.0,82.0,50.0,1007.4,0.0,0,423,0
4.0,20150513,0,5,13,2,2015,9.0,10.0,81.0,51.0,1007.6,0.0,0,328,0
4.0,20150513,1,5,13,2,2015,10.0,10.0,81.0,46.0,1008.3,0.0,0,194,0
4.0,20150513,2,5,13,2,2015,10.0,10.0,79.0,43.0,1009.1,0.0,0,70,0
4.0,20150513,3,5,13,2,2015,6.0,10.0,69.0,45.0,1011.6,0.0,0,56,0
4.0,20150513,4,5,13,2,2015,3.0,10.0,65.0,43.0,1012.4,0.0,0,61,0
4.0,20150513,5,5,13,2,2015,5.0,10.0,64.0,42.0,1012.8,0.0,0,112,0
4.0,20150513,6,5,13,2,2015,8.0,10.0,63.0,41.0,1013.0,0.0,0,204,0
4.0,20150513,7,5,13,2,2015,9.0,10.0,61.0,37.0,1013.5,0.0,0,226,0
4.0,20150513,8,5,13,2,2015,9.0,10.0,60.0,37.0,1013.9,0.0,0,435,0
4.0,20150513,9,5,13,2,2015,9.0,10.0,59.0,37.0,1014.6,0.0,0,363,0
4.0,20150513,10,5,13,2,2015,6.0,10.0,58.0,38.0,1015.3,0.0,0,338,0
4.0,20150513,11,5,13,2,2015,3.0,10.0,58.0,39.0,1016.1,0.0,0,311,0
4.0,20150513,12,5,13,2,2015,6.0,10.0,59.0,39.0,1016.5,0.0,0,298,0
4.0,20150513,13,5,13,2,2015,9.0,10.0,61.0,40.0,1017.7,0.0,0,300,0
4.0,20150513,14,5,13,2,2015,9.0,10.0,62.0,40.0,1017.7,0.0,0,327,0
4.0,20150513,15,5,13,2,2015,10.0,10.0,64.0,39.0,1018.0,0.0,0,383,0
4.0,20150513,16,5,13,2,2015,5.0,10.0,66.0,41.0,1018.4,0.0,0,456,0
4.0,20150513,17,5,13,2,2015,9.0,10.0,66.0,39.0,1018.4,0.0,0,440,0
4.0,20150513,18,5,13,2,2015,10.0,10.0,68.0,40.0,1018.3,0.0,0,537,0
4.0,20150513,19,5,13,2,2015,11.0,10.0,68.0,39.0,1018.1,0.0,0,553,0
4.0,20150513,20,5,13,2,2015,8.0,10.0,68.0,39.0,1018.7,0.0,0,493,0
4.0,20150513,21,5,13,2,2015,7.0,10.0,65.0,38.0,1019.6,0.0,0,566,0
4.0,20150513,22,5,13,2,2015,10.0,10.0,64.0,38.0,1020.3,0.0,0,466,0
4.0,20150513,23,5,13,2,2015,6.0,10.0,61.0,39.0,1021.2,0.0,0,497,0
4.0,20150514,0,5,14,3,2015,5.0,10.0,58.0,36.0,1022.4,0.0,0,422,0
4.0,20150514,1,5,14,3,2015,8.0,10.0,57.0,35.0,1023.7,0.0,0,157,0
4.0,20150514,2,5,14,3,2015,5.0,10.0,56.0,34.0,1024.3,0.0,0,71,0
4.0,20150514,3,5,14,3,2015,5.0,10.0,55.0,35.0,1025.0,0.0,0,70,0
4.0,20150514,4,5,14,3,2015,3.0,10.0,54.0,35.0,1025.4,0.0,0,67,0
4.0,20150514,5,5,14,3,2015,6.0,10.0,53.0,36.0,1025.8,0.0,0,135,0
4.0,20150514,6,5,14,3,2015,8.0,10.0,52.0,36.0,1026.0,0.0,0,285,0
4.0,20150514,7,5,14,3,2015,10.0,10.0,52.0,36.0,1026.4,0.0,0,280,0
4.0,20150514,8,5,14,3,2015,5.0,10.0,51.0,36.0,1027.0,0.0,0,433,0
4.0,20150514,9,5,14,3,2015,0.0,10.0,51.0,35.0,1027.5,0.0,0,361,0
4.0,20150514,10,5,14,3,2015,0.0,10.0,50.0,35.0,1027.8,0.0,0,347,0
4.0,20150514,11,5,14,3,2015,0.0,10.0,51.0,35.0,1028.7,0.0,0,317,0
4.0,20150514,12,5,14,3,2015,3.0,10.0,53.0,36.0,1029.3,0.0,0,335,0
4.0,20150514,13,5,14,3,2015,5.0,10.0,57.0,36.0,1029.6,0.0,0,325,0
4.0,20150514,14,5,14,3,2015,5.0,10.0,60.0,35.0,1029.5,0.0,0,386,0
4.0,20150514,15,5,14,3,2015,5.0,10.0,63.0,33.0,1029.5,0.0,0,499,0
4.0,20150514,16,5,14,3,2015,6.0,10.0,67.0,29.0,1029.1,0.0,0,584,0
4.0,20150514,17,5,14,3,2015,0.0,10.0,68.0,28.0,1028.4,0.0,0,580,0
4.0,20150514,18,5,14,3,2015,0.0,10.0,71.0,27.0,1027.6,0.0,0,603,0
4.0,20150514,19,5,14,3,2015,5.0,10.0,71.0,27.0,1026.9,0.0,0,618,0
4.0,20150514,20,5,14,3,2015,6.0,10.0,71.0,24.0,1026.3,0.0,0,600,0
4.0,20150514,21,5,14,3,2015,0.0,10.0,73.0,27.0,1025.8,0.0,0,651,0
4.0,20150514,22,5,14,3,2015,1.66666666666667,10.0,71.0,30.0,1025.5,0.0,0,707,0
4.0,20150514,23,5,14,3,2015,3.33333333333333,10.0,67.0,33.0,1025.3,0.0,0,582,0
4.0,20150515,0,5,15,4,2015,5.0,10.0,65.0,34.0,1025.4,0.0,0,407,0
4.0,20150515,1,5,15,4,2015,3.0,10.0,63.0,34.0,1025.7,0.0,0,215,0
4.0,20150515,2,5,15,4,2015,3.0,10.0,62.0,36.0,1026.2,0.0,0,125,0
4.0,20150515,3,5,15,4,2015,6.0,10.0,62.0,35.0,1026.2,0.0,0,65,0
4.0,20150515,4,5,15,4,2015,6.0,10.0,60.0,37.0,1026.2,0.0,0,71,0
4.0,20150515,5,5,15,4,2015,5.0,10.0,59.0,36.0,1026.2,0.0,0,139,0
4.0,20150515,6,5,15,4,2015,10.0,10.0,58.0,36.0,1026.0,0.0,0,264,0
4.0,20150515,7,5,15,4,2015,5.0,10.0,57.0,37.0,1025.6,0.0,0,318,0
4.0,20150515,8,5,15,4,2015,0.0,10.0,56.0,38.0,1025.6,0.0,0,478,0
4.0,20150515,9,5,15,4,2015,0.0,10.0,56.0,39.0,1025.7,0.0,0,403,0
4.0,20150515,10,5,15,4,2015,3.0,10.0,55.0,41.0,1026.0,0.0,0,374,0
4.0,20150515,11,5,15,4,2015,0.0,10.0,56.0,41.0,1026.5,0.0,0,344,0
4.0,20150515,12,5,15,4,2015,0.0,10.0,58.0,42.0,1027.0,0.0,0,322,0
4.0,20150515,13,5,15,4,2015,5.0,10.0,60.0,40.0,1027.1,0.0,0,362,0
4.0,20150515,14,5,15,4,2015,3.0,10.0,63.0,41.0,1026.8,0.0,0,389,0
4.0,20150515,15,5,15,4,2015,0.0,10.0,66.0,41.0,1026.3,0.0,0,430,0
4.0,20150515,16,5,15,4,2015,0.0,9.1,68.0,43.0,1026.0,0.0,0,497,0
4.0,20150515,17,5,15,4,2015,5.0,10.0,71.0,39.0,1025.4,0.0,0,517,0
4.0,20150515,18,5,15,4,2015,5.0,10.0,74.0,41.0,1024.8,0.0,0,594,0
4.0,20150515,19,5,15,4,2015,5.0,10.0,74.0,43.0,1023.9,0.0,0,607,0
4.0,20150515,20,5,15,4,2015,8.0,10.0,72.0,41.0,1023.6,0.0,0,568,0
4.0,20150515,21,5,15,4,2015,7.0,10.0,69.0,39.0,1023.3,0.0,0,701,0
4.0,20150515,22,5,15,4,2015,7.0,10.0,67.0,39.0,1023.3,0.0,0,703,0
4.0,20150515,23,5,15,4,2015,7.0,10.0,65.0,40.0,1023.0,0.0,0,686,0
4.0,20150516,0,5,16,5,2015,3.0,10.0,64.0,42.0,1022.7,0.0,0,650,0
4.0,20150516,1,5,16,5,2015,5.0,10.0,64.0,43.0,1022.6,0.0,0,388,0
4.0,20150516,2,5,16,5,2015,0.0,10.0,64.0,38.0,1022.7,0.0,0,294,0
4.0,20150516,3,5,16,5,2015,0.0,10.0,64.0,36.0,1022.7,0.0,0,170,0
4.0,20150516,4,5,16,5,2015,3.0,10.0,64.0,36.0,1023.1,0.0,0,123,0
4.0,20150516,5,5,16,5,2015,1.5,10.0,63.0,41.0,1023.1,0.0,0,157,0
4.0,20150516,6,5,16,5,2015,0.0,10.0,63.0,43.0,1022.7,0.0,0,255,0
4.0,20150516,7,5,16,5,2015,0.0,7.0,59.0,50.0,1022.3,0.0,0,198,0
4.0,20150516,8,5,16,5,2015,0.0,10.0,57.0,52.0,1021.7,0.0,0,262,0
4.0,20150516,9,5,16,5,2015,3.0,10.0,59.0,52.0,1021.8,0.0,0,338,0
4.0,20150516,10,5,16,5,2015,0.0,10.0,59.0,53.0,1021.4,0.0,0,311,0
4.0,20150516,11,5,16,5,2015,0.0,10.0,61.0,52.0,1022.2,0.0,0,407,0
4.0,20150516,12,5,16,5,2015,0.0,10.0,63.5,52.5,1021.7,0.0,0,376,0
4.0,20150516,13,5,16,5,2015,0.75,4.7,59.75,55.0,1022.9,0.0,0,369,0
4.0,20150516,14,5,16,5,2015,3.0,7.5,62.5,56.5,1022.1,0.0,0,390,0
4.0,20150516,15,5,16,5,2015,1.5,7.5,65.0,58.0,1021.6,0.0,0,461,0
4.0,20150516,16,5,16,5,2015,7.0,8.0,70.0,58.0,1021.7,0.0,0,473,0
4.0,20150516,17,5,16,5,2015,5.0,8.0,72.0,59.0,1020.8,0.0,0,429,0
4.0,20150516,18,5,16,5,2015,7.0,7.0,71.0,61.0,1020.4,0.0,0,499,0
4.0,20150516,19,5,16,5,2015,3.0,7.0,72.0,60.0,1019.9,0.0,0,515,0
4.0,20150516,20,5,16,5,2015,1.5,8.0,73.0,60.0,1019.3,0.0,0,474,0
