,date,hour,month,day,day_literal,year,spd,vsb,temp,dewp,slp,sd,hday,pickups,loadrank
1826,20150218,19,2,18,2,2015,0,9.1,29,10,1007.9,11.125,0,5958,2
1825,20150218,20,2,18,2,2015,5,10.0,31,11,1007.0,11.0625,0,5826,2
1824,20150218,23,2,18,2,2015,7,10.0,28,15,1006.9,10.875,0,4001,1
1823,20150219,0,2,19,3,2015,6,10.0,29,16,1007.0,10.8125,0,2725,1
1822,20150219,3,2,19,3,2015,6,10.0,29,16,1006.9,10.625,0,548,0
1821,20150219,4,2,19,3,2015,7,10.0,28,12,1006.7,10.5625,0,517,0
1820,20150219,5,2,19,3,2015,11,10.0,27,10,1006.3,10.5,0,809,0
1819,20150219,8,2,19,3,2015,14,10.0,20,4,1006.5,10.3125,0,3981,1
1818,20150219,10,2,19,3,2015,10,10.0,18,2,1006.6,10.1875,0,3375,1
1817,20150219,11,2,19,3,2015,11,10.0,17,0,1006.9,10.125,0,2919,1
1816,20150219,12,2,19,3,2015,15,10.0,15,-2,1007.4,10.0625,0,2959,1
1815,20150219,13,2,19,3,2015,13,10.0,16,-1,1007.9,10.0,0,2850,1
1814,20150219,14,2,19,3,2015,10,10.0,17,0,1008.0,9.9375,0,2983,1
1813,20150219,15,2,19,3,2015,9,10.0,18,3,1008.1,9.875,0,3519,1
1812,20150219,17,2,19,3,2015,6,10.0,21,-2,1008.5,9.75,0,5158,1
1811,20150219,18,2,19,3,2015,15,10.0,20,-5,1008.3,9.6875,0,6410,2
1810,20150219,19,2,19,3,2015,14,10.0,22,-6,1008.3,9.625,0,7556,2
1809,20150219,20,2,19,3,2015,14,10.0,21,-10,1008.7,9.5625,0,7765,2
1808,20150219,21,2,19,3,2015,7,10.0,21,-9,1009.5,9.5,0,7389,2
1807,20150219,22,2,19,3,2015,16,10.0,18,-9,1010.8,9.4375,0,7096,2
1806,20150219,23,2,19,3,2015,15,10.0,16,-6,1012.0,9.375,0,6135,2
1805,20150220,0,2,20,4,2015,14,10.0,15,-3,1013.4,9.3125,0,4482,1
1804,20150220,2,2,20,4,2015,13,10.0,13,-9,1014.8,9.1875,0,1348,0
1803,20150220,3,2,20,4,2015,14,10.0,11,-11,1015.5,9.125,0,825,0
1802,20150220,5,2,20,4,2015,8,10.0,8,-13,1016.3,9.0,0,927,0
1801,20150220,7,2,20,4,2015,10,10.0,5,-16,1017.1,9.0,0,2947,1
1800,20150220,10,2,20,4,2015,11,10.0,3,-16,1018.9,9.0,0,4239,1
1799,20150220,12,2,20,4,2015,7,10.0,2,-16,1020.3,9.0,0,3387,1
1798,20150220,13,2,20,4,2015,13,10.0,2,-16,1021.6,9.0,0,3285,1
1797,20150220,14,2,20,4,2015,14,10.0,4,-15,1022.2,9.0,0,3568,1
1796,20150220,15,2,20,4,2015,14,10.0,6,-13,1022.5,9.0,0,3982,1
1795,20150220,16,2,20,4,2015,16,10.0,9,-11,1023.5,9.0,0,4620,1
1794,20150220,17,2,20,4,2015,14,10.0,13,-10,1024.0,9.0,0,5708,2
1793,20150220,18,2,20,4,2015,13,10.0,16,-8,1024.4,9.0,0,6767,2
1792,20150220,19,2,20,4,2015,11,10.0,17,-7,1024.8,9.0,0,8165,3
1791,20150220,20,2,20,4,2015,14,10.0,19,-6,1025.6,9.0,0,8330,3
1790,20150220,21,2,20,4,2015,5,10.0,19,-6,1026.3,9.0,0,7435,2
1789,20150220,22,2,20,4,2015,7,10.0,19,-6,1027.3,9.0,0,7105,2
1788,20150220,23,2,20,4,2015,8,10.0,18,-7,1028.6,9.0,0,7168,2
1787,20150221,0,2,21,5,2015,9,10.0,17,-5,1029.6,9.0,0,6446,2
1786,20150221,2,2,21,5,2015,6,10.0,15,-5,1030.9,9.0,0,3200,1
1785,20150221,3,2,21,5,2015,9,10.0,15,-5,1031.5,9.0,0,2109,0
1784,20150221,4,2,21,5,2015,3,10.0,15,-6,1032.2,9.0,0,1558,0
1783,20150221,12,2,21,5,2015,5,10.0,17,-3,1032.8,9.0,0,3159,1
1782,20150221,17,2,21,5,2015,6,10.0,26,8,1030.5,9.0,0,6231,2
1781,20150221,18,2,21,5,2015,5,6.25,28,12,1028.8,9.0,0,6947,2
1780,20150221,19,2,21,5,2015,6,0.9,26,17,1027.5,9.0,0,7913,2
1779,20150221,20,2,21,5,2015,6,0.3,26,21,1026.6,9.0,0,7568,2
1778,20150221,21,2,21,5,2015,3,0.6,27,22,1025.4,9.0,0,6937,2
1777,20150221,22,2,21,5,2015,4,0.433333333333333,28,22,1024.8,9.0,0,6971,2
1776,20150221,23,2,21,5,2015,3,0.8,29,24,1024.5,9.0,0,7385,2
1775,20150222,0,2,22,6,2015,4,0.65,29,24,1023.9,9.0,0,6976,2
1774,20150222,1,2,22,6,2015,5,0.8,30,26,1023.7,9.0,0,5640,2
1773,20150222,2,2,22,6,2015,5,1.62,30,26,1022.5,9.0,0,4184,1
1772,20150222,3,2,22,6,2015,6,4.0,31,27,1021.9,9.0,0,2805,1
1771,20150222,4,2,22,6,2015,4,3.5,31,27,1021.3,9.0,0,1694,0
1770,20150222,9,2,22,6,2015,2,3.75,32,28,1020.2,9.66666666666667,0,1417,0
1769,20150222,13,2,22,6,2015,4,3.5,32,28,1021.4,10.3333333333333,0,3074,1
1768,20150222,14,2,22,6,2015,0,2.26666666666667,33,29,1021.9,10.5,0,3178,1
1767,20150222,17,2,22,6,2015,3,6.0,36,29,1022.0,11.0,0,3706,1
1766,20150223,2,2,23,0,2015,5,10.0,40,27,1021.5,12.5,0,657,0
1765,20150223,3,2,23,0,2015,8,10.0,39,26,1021.7,12.6666666666667,0,364,0
1764,20150223,4,2,23,0,2015,8,10.0,39,25,1021.7,12.8333333333333,0,465,0
1763,20150223,7,2,23,0,2015,6,10.0,35,21,1022.0,12.9166666666667,0,2501,0
1762,20150223,9,2,23,0,2015,6,10.0,33,17,1022.1,12.8333333333333,0,4081,1
1761,20150223,13,2,23,0,2015,16,10.0,24,4,1025.9,12.6666666666667,0,2287,0
1760,20150223,18,2,23,0,2015,10,10.0,22,-1,1024.7,12.4583333333333,0,5414,2
1759,20150223,19,2,23,0,2015,17,10.0,24,-4,1024.2,12.4166666666667,0,6074,2
1758,20150223,20,2,23,0,2015,9,10.0,23,-6,1024.5,12.375,0,5663,2
1757,20150223,21,2,23,0,2015,11,10.0,21,-9,1024.8,12.3333333333333,0,5173,1
1756,20150223,22,2,23,0,2015,11,10.0,19,-8,1025.4,12.2916666666667,0,4586,1
1755,20150223,23,2,23,0,2015,7,10.0,17,-9,1026.9,12.25,0,3526,1
1754,20150224,1,2,24,1,2015,14,10.0,13,-11,1029.2,12.1666666666667,0,1261,0
1753,20150224,2,2,24,1,2015,15,10.0,11,-12,1029.7,12.125,0,730,0
1752,20150224,3,2,24,1,2015,13,10.0,10,-10,1029.7,12.0833333333333,0,441,0
1751,20150224,5,2,24,1,2015,3,10.0,8,-12,1028.5,12.0,0,737,0
1750,20150224,8,2,24,1,2015,7,10.0,6,-12,1028.7,12.0,0,4853,1
1749,20150224,10,2,24,1,2015,3,10.0,5,-11,1027.5,12.0,0,3891,1
1748,20150224,14,2,24,1,2015,5,10.0,7,-10,1027.3,12.0,0,2824,1
1747,20150224,16,2,24,1,2015,0,10.0,13,-8,1026.4,12.0,0,3782,1
1746,20150224,17,2,24,1,2015,3,10.0,18,-3,1024.5,12.0,0,4789,1
1745,20150224,18,2,24,1,2015,6,10.0,20,-4,1022.6,12.0,0,5871,2
1744,20150224,19,2,24,1,2015,10,10.0,20,-5,1020.8,12.0,0,6476,2
1743,20150224,20,2,24,1,2015,9,10.0,21,4,1020.0,12.0,0,5906,2
1742,20150224,21,2,24,1,2015,8,10.0,21,5,1018.4,12.0,0,5531,2
1741,20150224,22,2,24,1,2015,8,10.0,21,5,1017.2,12.0,0,4857,1
1740,20150225,1,2,25,2,2015,5,10.0,24,12,1014.6,12.0,0,1372,0
1739,20150225,3,2,25,2,2015,5,10.0,24,7,1012.4,12.0,0,475,0
1738,20150225,6,2,25,2,2015,3,10.0,23,10,1009.5,12.0,0,1323,0
1737,20150225,8,2,25,2,2015,0,10.0,22,11,1007.7,12.0,0,3945,1
1736,20150225,9,2,25,2,2015,7,10.0,21,8,1007.4,12.0,0,4120,1
1735,20150225,13,2,25,2,2015,7,10.0,22,8,1009.5,12.0,0,2501,0
1734,20150225,16,2,25,2,2015,10,10.0,32,10,1010.4,12.0,0,3612,1
1733,20150225,18,2,25,2,2015,11,10.0,35,10,1010.0,12.0,0,5586,2
1732,20150225,19,2,25,2,2015,10,10.0,36,11,1010.3,12.0,0,6129,2
1731,20150225,20,2,25,2,2015,11,10.0,37,11,1010.6,12.0,0,5712,2
1730,20150225,21,2,25,2,2015,11,10.0,37,10,1010.8,12.0,0,5304,1
1729,20150225,23,2,25,2,2015,9,10.0,36,10,1011.8,12.0,0,4195,1
1728,20150226,0,2,26,3,2015,6,10.0,36,11,1013.1,12.0,0,2800,1
1727,20150226,2,2,26,3,2015,0,10.0,34,13,1015.0,12.0,0,823,0
1726,20150226,7,2,26,3,2015,8,10.0,29,5,1015.8,11.9166666666667,0,2670,0
1725,20150226,8,2,26,3,2015,8,10.0,27,3,1016.2,11.875,0,4111,1
1724,20150226,12,2,26,3,2015,8,10.0,22,3,1016.1,11.7083333333333,0,2942,1
1723,20150226,13,2,26,3,2015,9,10.0,22,4,1016.1,11.6666666666667,0,2639,0
1722,20150226,14,2,26,3,2015,11,10.0,22,4,1016.0,11.625,0,3051,1
1721,20150226,16,2,26,3,2015,6,10.0,23,6,1016.2,11.5416666666667,0,4024,1
1720,20150226,17,2,26,3,2015,7,4.0,25,13,1015.4,11.5,0,4863,1
1719,20150226,18,2,26,3,2015,8,9.55,25,14,1013.5,11.4583333333333,0,6011,2
1718,20150226,19,2,26,3,2015,8,10.0,25,14,1012.9,11.4166666666667,0,6847,2
1717,20150226,20,2,26,3,2015,6,10.0,26,15,1014.0,11.375,0,6467,2
1716,20150226,21,2,26,3,2015,8,10.0,26,13,1014.8,11.3333333333333,0,6261,2
1715,20150226,22,2,26,3,2015,7,10.0,26,12,1015.7,11.2916666666667,0,6087,2
1714,20150226,23,2,26,3,2015,8,10.0,26,12,1016.2,11.25,0,5397,2
1713,20150227,0,2,27,4,2015,5,10.0,26,11,1017.3,11.2083333333333,0,3778,1
1712,20150227,1,2,27,4,2015,6,10.0,25,11,1017.8,11.1666666666667,0,2150,0
1711,20150227,2,2,27,4,2015,3,10.0,24,11,1019.3,11.125,0,1232,0
1710,20150227,5,2,27,4,2015,0,10.0,21,7,1020.9,11.0,0,966,0
1709,20150227,6,2,27,4,2015,6,10.0,21,6,1021.2,11.0,0,1405,0
1708,20150227,7,2,27,4,2015,0,10.0,21,5,1022.1,11.0,0,2438,0
1707,20150227,8,2,27,4,2015,7,10.0,21,5,1022.7,11.0,0,3885,1
1706,20150227,9,2,27,4,2015,5,10.0,20,5,1023.5,11.0,0,4135,1
1705,20150227,15,2,27,4,2015,5,10.0,20,4,1028.8,11.0,0,3453,1
1704,20150227,16,2,27,4,2015,5,10.0,23,5,1029.3,11.0,0,4036,1
1703,20150227,18,2,27,4,2015,5,10.0,28,6,1028.7,11.0,0,5825,2
1702,20150227,19,2,27,4,2015,7,10.0,27,3,1028.6,11.0,0,7175,2
1701,20150227,20,2,27,4,2015,7,10.0,29,2,1028.9,11.0,0,7573,2
1700,20150227,21,2,27,4,2015,8,10.0,30,2,1029.5,11.0,0,6691,2
1699,20150227,22,2,27,4,2015,10,10.0,29,2,1030.2,11.0,0,6607,2
1698,20150227,23,2,27,4,2015,6,10.0,28,2,1031.1,11.0,0,6724,2
1697,20150228,0,2,28,5,2015,8,10.0,27,2,1031.9,11.0,0,6113,2
1696,20150228,1,2,28,5,2015,9,10.0,26,2,1032.9,11.0,0,4508,1
1695,20150228,2,2,28,5,2015,7,10.0,25,-1,1034.2,11.0,0,3138,1
1694,20150228,3,2,28,5,2015,8,10.0,24,0,1035.2,11.0,0,2093,0
1693,20150228,6,2,28,5,2015,6,10.0,19,-3,1037.4,11.0,0,1020,0
1692,20150228,7,2,28,5,2015,5,10.0,19,-4,1037.7,11.0,0,983,0
1691,20150228,9,2,28,5,2015,5,10.0,16,-5,1038.8,11.0,0,1958,0
1690,20150228,11,2,28,5,2015,5,10.0,14,-4,1041.0,11.0,0,2732,1
1689,20150228,16,2,28,5,2015,3,10.0,20,-2,1043.2,11.0,0,3884,1
1688,20150228,17,2,28,5,2015,5,10.0,23,-2,1043.1,11.0,0,4893,1
1687,20150228,18,2,28,5,2015,0,10.0,25,1,1042.2,11.0,0,5430,2
1686,20150228,19,2,28,5,2015,0,10.0,25,-1,1041.6,11.0,0,6492,2
1685,20150228,20,2,28,5,2015,5,10.0,28,0,1041.2,11.0,0,6933,2
1684,20150228,21,2,28,5,2015,5,10.0,28,-1,1040.8,11.0,0,6270,2
1683,20150228,22,2,28,5,2015,6,10.0,29,-1,1040.8,11.0,0,6578,2
1682,20150228,23,2,28,5,2015,0,10.0,28,-1,1040.5,11.0,0,7209,2
1681,20150301,0,3,1,6,2015,0,10.0,28,-1,1040.9,11.0,0,5917,2
1680,20150301,1,3,1,6,2015,6,10.0,28,2,1040.9,11.0,0,5355,1
1679,20150301,7,3,1,6,2015,3,10.0,26,-1,1040.0,10.9166666666667,0,740,0
1678,20150301,8,3,1,6,2015,0,10.0,25,-1,1039.0,10.875,0,883,0
1677,20150301,9,3,1,6,2015,0,10.0,25,-1,1038.4,10.8333333333333,0,1290,0
1676,20150301,11,3,1,6,2015,3,10.0,26,-1,1038.8,10.75,0,2607,0
1675,20150301,12,3,1,6,2015,0,10.0,27,-1,1038.2,10.7083333333333,0,3159,1
1674,20150301,15,3,1,6,2015,3,10.0,30,5,1036.3,10.5833333333333,0,4031,1
1673,20150301,16,3,1,6,2015,7,10.0,30,2,1036.0,10.5416666666667,0,4158,1
1672,20150301,17,3,1,6,2015,6,8.0,30,6,1035.3,10.5,0,4177,1
1671,20150301,22,3,1,6,2015,0,0.5,27,21,1028.3,10.2916666666667,0,2881,1
1670,20150302,5,3,2,0,2015,0,6.0,28,22,1020.6,10.0,0,648,0
1669,20150302,8,3,2,0,2015,6,7.0,30,24,1017.8,10.625,0,3114,1
1668,20150302,9,3,2,0,2015,6,8.0,30,24,1017.2,10.8333333333333,0,3627,1
1667,20150302,12,3,2,0,2015,6,6.0,32,25,1016.9,11.4583333333333,0,2375,0
1666,20150302,16,3,2,0,2015,15,9.55,34,17,1021.1,12.2916666666667,0,2673,0
1665,20150302,18,3,2,0,2015,13,10.0,36,12,1020.6,12.7083333333333,0,3917,1
1664,20150302,20,3,2,0,2015,13,10.0,38,11,1020.6,13.125,0,4018,1
1663,20150302,21,3,2,0,2015,9,10.0,38,11,1021.3,13.3333333333333,0,3666,1
1662,20150303,0,3,3,1,2015,11,10.0,35,10,1024.3,13.9583333333333,0,1997,0
1661,20150303,1,3,3,1,2015,9,10.0,33,9,1025.2,14.1666666666667,0,1026,0
1660,20150303,2,3,3,1,2015,7,10.0,32,8,1025.7,14.375,0,574,0
1659,20150303,3,3,3,1,2015,16,10.0,30,8,1026.9,14.5833333333333,0,392,0
1658,20150303,7,3,3,1,2015,0,10.0,26,8,1028.9,14.9166666666667,0,2393,0
1657,20150303,10,3,3,1,2015,5,10.0,24,7,1029.7,14.7916666666667,0,2927,1
1656,20150303,16,3,3,1,2015,6,10.0,30,8,1029.5,14.5416666666667,0,3705,1
1655,20150303,17,3,3,1,2015,6,10.0,30,9,1028.9,14.5,0,4794,1
1654,20150303,18,3,3,1,2015,3,10.0,30,12,1027.9,14.4583333333333,0,5450,2
1653,20150303,19,3,3,1,2015,8,10.0,31,14,1026.2,14.4166666666667,0,6169,2
1652,20150303,20,3,3,1,2015,7,3.45,30,19,1024.7,14.375,0,6550,2
1651,20150303,21,3,3,1,2015,8,0.5,30,23,1023.6,14.3333333333333,0,6418,2
1650,20150303,22,3,3,1,2015,7,0.3,29,24,1021.6,14.2916666666667,0,5866,2
1649,20150303,23,3,3,1,2015,6,2.08333333333333,29,24,1020.6,14.25,0,4464,1
1648,20150304,0,3,4,2,2015,8,2.43333333333333,31,27,1018.7,14.2083333333333,0,2601,0
1647,20150304,4,3,4,2,2015,7,6.0,36,32,1012.2,14.0416666666667,0,391,0
1646,20150304,8,3,4,2,2015,8,7.0,36,31,1007.3,13.875,0,3697,1
1645,20150304,10,3,4,2,2015,4,6.33333333333333,36,31,1008.6,13.7916666666667,0,3570,1
1644,20150304,11,3,4,2,2015,3,4.5,36,32,1008.9,13.75,0,2633,0
1643,20150304,12,3,4,2,2015,4,3.16666666666667,36,33,1009.2,13.7083333333333,0,2611,0
1642,20150304,13,3,4,2,2015,3,2.83333333333333,36,33,1009.9,13.6666666666667,0,2390,0
1641,20150304,16,3,4,2,2015,6,5.0,42,35,1011.8,13.5416666666667,0,3372,1
1640,20150304,17,3,4,2,2015,5,5.0,43,35,1010.9,13.5,0,3924,1
1639,20150304,18,3,4,2,2015,0,4.0,44,37,1010.4,13.4583333333333,0,4840,1
1638,20150304,19,3,4,2,2015,6,5.0,45,36,1010.3,13.4166666666667,0,5632,2
1637,20150304,21,3,4,2,2015,8,5.0,44,37,1011.7,13.3333333333333,0,5333,1
1636,20150304,22,3,4,2,2015,7,6.0,43,37,1011.0,13.2916666666667,0,5154,1
1635,20150305,1,3,5,3,2015,5,5.0,43,38,1011.5,13.1666666666667,0,1640,0
1634,20150305,2,3,5,3,2015,7,2.66666666666667,42,39,1012.3,13.125,0,929,0
1633,20150305,5,3,5,3,2015,8,4.0,40,37,1012.4,13.0,0,659,0
1632,20150305,9,3,5,3,2015,3,2.5,33,31,1013.3,13.0,0,4881,1
1631,20150305,12,3,5,3,2015,2,1.1,31,29,1016.5,13.0,0,3222,1
1630,20150305,13,3,5,3,2015,4,0.366666666666667,31,29,1017.7,13.0,0,2987,1
1629,20150305,16,3,5,3,2015,6,0.3,25,23,1019.8,13.0,0,1881,0
1628,20150305,18,3,5,3,2015,8,0.3,20,17,1021.7,13.0,0,5159,1
1627,20150305,19,3,5,3,2015,6,1.26666666666667,20,17,1020.4,13.0,0,5877,2
1626,20150305,20,3,5,3,2015,6,1.26666666666667,21,16,1021.5,13.0,0,5498,2
1625,20150306,1,3,6,4,2015,3,5.0,21,12,1024.7,13.0,0,2131,0
1624,20150306,3,3,6,4,2015,6,6.0,21,6,1027.0,13.0,0,785,0
1623,20150306,4,3,6,4,2015,6,7.0,19,4,1027.4,13.0,0,625,0
1622,20150306,5,3,6,4,2015,7,7.5,18,3,1028.6,13.0,0,683,0
1621,20150306,8,3,6,4,2015,7,10.0,14,2,1030.3,13.75,0,3186,1
1620,20150306,9,3,6,4,2015,6,10.0,14,1,1031.0,14.0,0,3845,1
1619,20150306,11,3,6,4,2015,5,10.0,13,0,1032.8,14.5,0,2994,1
1618,20150306,13,3,6,4,2015,9,8.0,14,2,1034.1,15.0,0,2604,0
1617,20150306,15,3,6,4,2015,5,8.0,18,3,1034.3,15.5,0,3095,1
1616,20150306,18,3,6,4,2015,6,10.0,23,-2,1033.4,16.25,0,5415,2
1615,20150306,19,3,6,4,2015,8,10.0,24,0,1031.8,16.5,0,6527,2
1614,20150306,20,3,6,4,2015,0,10.0,25,3,1031.1,16.75,0,6472,2
1613,20150306,21,3,6,4,2015,6,10.0,26,3,1030.5,17.0,0,6460,2
1612,20150306,22,3,6,4,2015,3,10.0,26,4,1029.9,17.25,0,6028,2
1611,20150306,23,3,6,4,2015,3,10.0,25,5,1029.6,17.5,0,6306,2
1610,20150307,0,3,7,5,2015,11,10.0,24,6,1029.4,17.75,0,6039,2
1609,20150307,1,3,7,5,2015,9,10.0,23,6,1029.1,18.0,0,4634,1
1608,20150307,2,3,7,5,2015,10,10.0,23,6,1028.5,18.25,0,3301,1
1607,20150307,3,3,7,5,2015,13,10.0,22,7,1028.3,18.5,0,2165,0
1606,20150307,4,3,7,5,2015,6,10.0,22,8,1028.3,18.75,0,1436,0
1605,20150307,6,3,7,5,2015,3,10.0,20,6,1027.0,18.9583333333333,0,859,0
1604,20150307,10,3,7,5,2015,5,10.0,19,5,1025.5,18.7916666666667,0,2092,0
1603,20150307,11,3,7,5,2015,0,10.0,18,4,1025.3,18.75,0,2459,0
1602,20150307,12,3,7,5,2015,3,9.1,18,5,1025.1,18.7083333333333,0,2772,1
1601,20150307,13,3,7,5,2015,5,9.1,20,5,1025.0,18.6666666666667,0,2874,1
1600,20150307,14,3,7,5,2015,6,9.1,23,7,1024.8,18.625,0,3073,1
1599,20150307,15,3,7,5,2015,7,9.1,24,7,1024.3,18.5833333333333,0,3254,1
1598,20150307,18,3,7,5,2015,13,10.0,33,11,1021.8,18.4583333333333,0,4889,1
1597,20150307,19,3,7,5,2015,10,10.0,35,12,1020.1,18.4166666666667,0,5773,2
1596,20150307,20,3,7,5,2015,9,9.1,36,14,1019.5,18.375,0,6272,2
1595,20150307,21,3,7,5,2015,3,10.0,37,16,1018.5,18.3333333333333,0,5514,2
1594,20150307,22,3,7,5,2015,0,10.0,38,15,1017.9,18.2916666666667,0,5447,2
1593,20150307,23,3,7,5,2015,3,10.0,37,16,1018.1,18.25,0,5944,2
1592,20150308,0,3,8,6,2015,9,10.0,38,16,1018.1,18.2083333333333,0,5890,2
1591,20150308,4,3,8,6,2015,3,10.0,38,18,1018.0,18.0416666666667,0,2905,1
1590,20150308,5,3,8,6,2015,0,10.0,38,19,1017.7,18.0,0,1885,0
1589,20150308,6,3,8,6,2015,3,10.0,38,20,1017.8,17.9166666666667,0,970,0
1588,20150308,13,3,8,6,2015,5,10.0,39,23,1017.2,17.3333333333333,0,2895,1
1587,20150308,14,3,8,6,2015,5,9.1,41,24,1017.6,17.25,0,3070,1
1586,20150308,16,3,8,6,2015,13,9.1,49,25,1016.6,17.0833333333333,0,3152,1
1585,20150308,20,3,8,6,2015,8,10.0,46,22,1017.7,16.75,0,3334,1
1584,20150308,22,3,8,6,2015,9,10.0,46,18,1018.3,16.5833333333333,0,2838,1
1583,20150308,23,3,8,6,2015,7,10.0,46,19,1019.0,16.5,0,2450,0
1582,20150309,9,3,9,0,2015,6,10.0,42,20,1019.6,15.5,0,3643,1
1581,20150309,11,3,9,0,2015,0,9.1,43,28,1020.6,15.25,0,2155,0
1580,20150309,16,3,9,0,2015,5,10.0,49,27,1021.1,14.625,0,2649,0
1579,20150309,17,3,9,0,2015,8,10.0,51,22,1021.2,14.5,0,2889,1
1578,20150309,19,3,9,0,2015,6,10.0,52,22,1020.3,14.25,0,3689,1
1577,20150309,21,3,9,0,2015,3,10.0,54,22,1020.5,14.0,0,3430,1
1576,20150310,1,3,10,1,2015,3,10.0,49,24,1023.5,13.5,0,1166,0
1575,20150310,3,3,10,1,2015,3,10.0,49,24,1024.3,13.25,0,400,0
1574,20150310,6,3,10,1,2015,0,10.0,47,25,1025.0,12.9166666666667,0,1056,0
1573,20150310,7,3,10,1,2015,0,10.0,46,26,1025.1,12.8333333333333,0,2069,0
1572,20150310,8,3,10,1,2015,0,10.0,44,25,1024.8,12.75,0,3216,1
1571,20150310,9,3,10,1,2015,0,10.0,43,25,1024.7,12.6666666666667,0,3466,1
1570,20150310,11,3,10,1,2015,3,10.0,41,28,1025.8,12.5,0,2233,0
1569,20150310,14,3,10,1,2015,5,7.0,48,28,1026.0,12.25,0,2217,0
1568,20150310,15,3,10,1,2015,5,7.0,48,29,1025.7,12.1666666666667,0,2594,0
1567,20150310,18,3,10,1,2015,8,10.0,52,36,1023.9,11.9166666666667,0,5541,2
1566,20150310,19,3,10,1,2015,8,10.0,52,35,1022.7,11.8333333333333,0,6359,2
1565,20150310,20,3,10,1,2015,8,10.0,52,36,1022.2,11.75,0,6688,2
1564,20150310,21,3,10,1,2015,8,6.0,50,39,1021.4,11.6666666666667,0,6262,2
1563,20150310,22,3,10,1,2015,2,3.0,48,41,1020.4,11.5833333333333,0,5880,2
1562,20150310,23,3,10,1,2015,5,3.0,45,41,1019.3,11.5,0,4714,1
1561,20150311,3,3,11,2,2015,3,1.22,44,41,1016.5,11.1666666666667,0,426,0
1560,20150311,5,3,11,2,2015,0,3.5,46,44,1014.2,11.0,0,678,0
1559,20150311,7,3,11,2,2015,2,2.18333333333333,45,43,1013.1,10.5833333333333,0,1952,0
1558,20150311,8,3,11,2,2015,3,3.5,45,43,1012.6,10.375,0,3180,1
1557,20150311,9,3,11,2,2015,3,5.0,45,43,1012.6,10.1666666666667,0,3634,1
1556,20150311,12,3,11,2,2015,6,10.0,45,41,1014.2,9.54166666666667,0,2229,0
1555,20150311,14,3,11,2,2015,6,10.0,47,40,1014.9,9.125,0,2170,0
1554,20150311,16,3,11,2,2015,9,10.0,51,40,1015.1,8.70833333333333,0,3090,1
1553,20150311,18,3,11,2,2015,10,10.0,54,39,1014.7,8.29166666666667,0,4555,1
1552,20150311,20,3,11,2,2015,11,10.0,59,33,1014.2,7.875,0,5077,1
1551,20150311,22,3,11,2,2015,7,10.0,58,32,1014.6,7.45833333333333,0,4445,1
1550,20150312,1,3,12,3,2015,7,10.0,54,29,1017.1,6.83333333333333,0,1565,0
1549,20150312,4,3,12,3,2015,10,10.0,49,17,1019.3,6.20833333333333,0,536,0
1548,20150312,8,3,12,3,2015,10,10.0,44,20,1020.1,5.75,0,3241,1
1547,20150312,12,3,12,3,2015,7,10.0,40,15,1026.7,5.41666666666667,0,2543,0
1546,20150312,14,3,12,3,2015,8,10.0,41,7,1028.8,5.25,0,2478,0
1545,20150312,16,3,12,3,2015,9,10.0,44,0,1030.2,5.08333333333333,0,3435,1
1544,20150312,17,3,12,3,2015,8,10.0,45,0,1030.2,5.0,0,4191,1
1543,20150312,18,3,12,3,2015,10,10.0,46,0,1030.2,4.91666666666667,0,4882,1
1542,20150312,19,3,12,3,2015,7,10.0,46,0,1030.3,4.83333333333333,0,5643,2
1541,20150312,20,3,12,3,2015,17,10.0,46,-6,1031.3,4.75,0,5711,2
1540,20150312,21,3,12,3,2015,0,10.0,46,-4,1031.2,4.66666666666667,0,5608,2
1539,20150312,22,3,12,3,2015,5,10.0,46,0,1031.7,4.58333333333333,0,5539,2
1538,20150313,0,3,13,4,2015,5,10.0,43,-2,1033.6,4.41666666666667,0,3760,1
1537,20150313,1,3,13,4,2015,0,10.0,41,-1,1034.2,4.33333333333333,0,2221,0
1536,20150313,3,3,13,4,2015,6,10.0,39,-1,1035.3,4.16666666666667,0,861,0
1535,20150313,5,3,13,4,2015,3,10.0,36,-1,1036.5,4.0,0,914,0
1534,20150313,8,3,13,4,2015,3,10.0,34,1,1036.1,3.75,0,3146,1
1533,20150313,10,3,13,4,2015,5,10.0,32,2,1037.0,3.58333333333333,0,3139,1
1532,20150313,11,3,13,4,2015,3,10.0,32,0,1036.8,3.5,0,2542,0
1531,20150313,13,3,13,4,2015,9,10.0,35,-2,1037.7,3.33333333333333,0,2424,0
1530,20150313,14,3,13,4,2015,8,10.0,37,1,1038.1,3.25,0,2569,0
1529,20150313,15,3,13,4,2015,7,10.0,38,-2,1037.6,3.16666666666667,0,3029,1
1528,20150313,16,3,13,4,2015,8,10.0,41,0,1036.6,3.08333333333333,0,3567,1
1527,20150313,17,3,13,4,2015,7,10.0,42,1,1035.6,3.0,0,4300,1
1526,20150313,18,3,13,4,2015,8,10.0,41,8,1034.9,2.91666666666667,0,4986,1
1525,20150313,19,3,13,4,2015,9,10.0,41,11,1034.2,2.83333333333333,0,5995,2
1524,20150313,20,3,13,4,2015,3,10.0,42,12,1033.5,2.75,0,6488,2
1523,20150313,21,3,13,4,2015,10,10.0,41,16,1032.6,2.66666666666667,0,5871,2
1522,20150313,22,3,13,4,2015,8,10.0,39,20,1032.0,2.58333333333333,0,5367,1
